final_tweet,label
"#STYOut Silakan saja STY mau mundur, SEPAK BOLA INDONESIA TIDAK AKAN KIAMAT TANPA STY DAN IWAN BULE. Harusnya STY tidak usah ikut2an berkomentar hanya akan memperkeruh suasana. 

Pahami sepak bola Indonesia yg sering ditunggangi urusan politik",0
"@panditfootball Yauda STY mundur sekarang, siapa tau si bule ikutan mundur. Setelah bule mundur ntar sty direkrut lagi kalo emang bagus",0
@FaktaSepakbola Ketum PSSI mundur karena dia punya rasa simpati dan empati atas tragedi kanjuruan !! itulah pemimpin yg bertanggung jawab ! saya hormat kalau Ketum PSSI mundur,0
"Anjay, , ,

Dulu  Nugraha Besoes juga mundur ada perubahan di PSSI ❓❓❓ twitter",0
"Round Up STY Ancam Mundur: Tagar #STYOut Ramai, Pemain Buka Suara cnnindonesia",0
"@frklsss @tatapratamaa @seniman_bola @gmthiar Ya, tapi dengan sikapnya ibul sekarang yang gamau disalahkan juga bentuk tidak tanggung jawabnya dia. Pantas untuk mundur.
Statement STY juga aneh, kalau emang mau mundur jadi pelatih ya tinggal mundur.",0
@abdllhismail @FaktaSepakbola karena isinya cuman orang itu - itu aja. makanya mundur itu segerbong sekalian. orang ga berkompeten dinadikan pengurus,0
"@idextratime Banyak bacot, mundur mah mundur aja",0
"@tvOneNews ya udah mundur aja, kalo loyalis bule
#STYOut 
#STYOut",0
"@panditfootball Gpp mundur aja, yg penting PSSI dirombak total ganti semua sampai tingkat kabupaten..",0
"@GOAL_ID Jika sudah tertangkap dan dihukum silakan netizen teriak sekuat""nya meminta seluruh Pengurus PSSI mundur.",0
@FaktaSepakbola Mundur aja silahkan gapapa !!!!! Asuw,0
"@key_kyy @idextratime Dibaca baik2 bang maksud komen gw arahnya kemana, lebih ke pssi yg harus bersikap MISAL ibul mundur, ada misal itu lohhh dan gw juga bilang apa pssi yg justru mau sty, pssi disini yaa itu exco dan jajaranny",0
"@FaktaSepakbola akaudnya bule mundur dulu, trus sty mundur n pengganti bule... mantap",0
"@FaktaSepakbola Ga usah terlalu di tahan tahan lah, kalau mau mundur ya mundu aja. Prestasi jg baru seuprit, pelatih negara besar aja mundur jg ada pengganti yg lebih bagus. Seleksi alam",0
"Ingat hidup cuma sebentar bisa buat sabar &amp; tak lama juga 5 waktu buat kembali sadar...✍😇⏳🖐#ⓚⓐⓜⓘⓢ
___
Mowning Pagiii Morninggg 
KDRT Moana Mundur",0
"@idextratime Percuma ketum mundur, exco masih sama",0
"@ahmadizzaaa oalahhh okayy makasii ja, gw mau nonton maju mundur mulu anjir",0
@FaktaSepakbola Sok atulah mundur...terimakasih.,0
"Padahal sudah nda kuat aja, pake alasan kalo mundur ikutan mundur. 
Objektif terlalu imposible, setelah dipikir-pikir..
mau putus kontrak ndadapat fee;
mau nunggu dipecat nanti track record jelek;
mau nunggu sampe kontrak abis, yo cape ngiming ngimingi juara mulu. 

Kocak.",0
"Telah meninggal dunia:
Jiwa ksatria yang berani mengaku salah dan mundur dari jabatan yang diamanahkan.

Wakanda emang selucu itu. twitter",0
"@FaktaSepakbola Harusnya sty bilang ""saya akan ttp melatih asalkan ibul mundur"" pasti bakal bnyk dukungan
Klo statementnya gtu, yaudah mundur aja, rakyat tau apa yg lbh berharga",0
"@idextratime Kalo untuk ketum dalam periode ibul ini emang nunjukin perubahan yg agak signifikan, tapi semisal cuma ibul sama sty yg mundur sedangkan exco gada perubahan samsek ya percuma.",0
@yulius_wisnu padahal kalo STY mundur duluan tuh para petinggi PSSI ga akan ikutan.. biar relain STY daripada masih dikuasai orang-orang ga ada hati dan akal begitu.,0
@panditfootball ENAK AJA MUNDUR...,0
